,index,CurrentClinicName1,CurrentClinicCity,CurrentClinicState,Year,TotCycles1,TotCycles2,TotCycles3,TotCycles4,TotSuccess1,TotSuccess2,TotSuccess3,TotSuccess4,ClinicNames
1943,1943,MANHATTAN REPRODUCTIVE MEDICINE,NEW YORK,NEW YORK,2006.0,33.0,13.0,10.0,6.0,15.65,19.23076923076923,5.0,0.0,MANHATTAN REPRODUCTIVE MEDICINE NEW YORK
1944,1944,MEDICAL OFFICES FOR HUMAN REPRODUCTION,NEW YORK,NEW YORK,2006.0,103.0,64.0,48.0,35.0,24.55,15.432352941176472,11.0,7.35,MEDICAL OFFICES FOR HUMAN REPRODUCTION NEW YORK
1945,1945,NEW HOPE FERTILITY CENTER,NEW YORK,NEW YORK,2006.0,304.0,234.0,280.0,246.0,22.0,20.2,10.2,5.65,THE NEW YORK FERTILITY CENTER FLUSHING
1946,1946,NEW YORK FERTILITY INSTITUTE,NEW YORK,NEW YORK,2006.0,61.0,44.0,50.0,32.0,45.35,19.75,40.65,6.45,FERTILITY INSTITUTE OF NEW ORLEANS MANDEVILLE
1947,1947,NYU FERTILITY CENTER,NEW YORK,NEW YORK,2006.0,380.0,299.0,344.0,204.0,36.85,33.2,25.3,13.4,THE NEW YORK FERTILITY CENTER FLUSHING
1948,1948,REPRODUCTIVE ENDOCRINOLOGY ASSOCIATES OF ST. LUKE'S ROOSEVELT HOSPITAL CENTER,NEW YORK,NEW YORK,2006.0,159.0,87.0,71.0,46.0,31.549999999999997,37.375,19.1,7.8,REPRODUCTIVE ENDOCRINOLOGY ASSOCIATES OF CHARLOTTE CHARLOTTE
1949,1949,"REPRODUCTIVE MEDICINE ASSOCIATES OF NEW YORK, LLP",NEW YORK,NEW YORK,2006.0,451.0,313.0,302.0,180.0,42.75,31.549999999999997,24.9,16.55,REPRODUCTIVE MEDICINE ASSOCIATES OF NEW JERSEY BASKING RIDGE
1950,1950,SHER INSTITUTES FOR REPRODUCTIVE MEDICINE–NYC,NEW YORK,NEW YORK,2006.0,79.0,41.0,38.0,23.0,27.3,8.75,5.4,4.35,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-NEW YORK NEW YORK
1951,1951,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY,NEW YORK,NEW YORK,2006.0,743.0,543.0,588.0,392.0,36.9,32.1,22.3,22.21666666666667,WEILL MEDICAL COLLEGE OF CORNELL UNIVERSITY NEW YORK
1952,1952,EAST COAST FERTILITY,PLAINVIEW,NEW YORK,2006.0,213.0,129.0,95.0,58.0,41.55,25.85,25.58888888888889,21.086363636363636,EAST COAST FERTILITY PLAINVIEW
1953,1953,LONG ISLAND IVF,PORT JEFFERSON,NEW YORK,2006.0,242.0,168.0,139.0,74.0,39.65,40.1,27.3,6.945454545454545,LONG ISLAND IVF PORT JEFFERSON
1954,1954,STRONG FERTILITY AND REPRODUCTIVE SCIENCE CENTER,ROCHESTER,NEW YORK,2006.0,139.0,69.0,47.0,5.0,32.05,30.42105263157895,13.1,0.0,REPRODUCTIVE FERTILITY CENTER IRVINE
1955,1955,ISLAND REPRODUCTIVE SERVICES,STATEN ISLAND,NEW YORK,2006.0,57.0,21.0,25.0,9.0,54.61923076923077,80.0,10.85,50.0,"ISLAND REPRODUCTIVE SERVICES, PC STATEN ISLAND"
1956,1956,CNY FERTILITY CENTER,SYRACUSE,NEW YORK,2006.0,570.0,292.0,221.0,100.0,21.5,19.5,15.200000000000001,7.345454545454546,CNY FERTILITY CENTER SYRACUSE
1957,1957,NORTH CAROLINA CENTER FOR REPRODUCTIVE MEDICINE,CARY,NORTH CAROLINA,2006.0,226.0,98.0,83.0,23.0,31.799999999999997,31.834615384615383,13.533333333333335,29.75,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
1958,1958,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC,CHAPEL HILL,NORTH CAROLINA,2006.0,126.0,54.0,33.0,13.0,36.900000000000006,21.2,23.55,4.166666666666667,UNIVERSITY OF NORTH CAROLINA A.R.T. CLINIC CHAPEL HILL
1959,1959,INSTITUTE FOR ASSISTED REPRODUCTION,CHARLOTTE,NORTH CAROLINA,2006.0,354.0,183.0,100.0,28.0,45.8,37.8,19.346153846153847,5.75,INSTITUTE FOR ASSISTED REPRODUCTION CHARLOTTE
1960,1960,"PROGRAM FOR ASSISTED REPRODUCTION, CAROLINAS MEDICAL CENTER",CHARLOTTE,NORTH CAROLINA,2006.0,88.0,48.0,33.0,10.0,42.35,22.464285714285715,13.7,0.0,PROGRAM FOR ASSISTED REPRODUCTION AT ATRIUM HEALTH'S CAROLINAS MEDICAL CENTER CHARLOTTE
1961,1961,DUKE FERTILITY CENTER,DURHAM,NORTH CAROLINA,2006.0,158.0,93.0,52.0,8.0,37.55,34.875,19.3,10.0,DUKE FERTILITY CENTER DURHAM
1962,1962,EAST CAROLINA UNIVERSITY,GREENVILLE,NORTH CAROLINA,2006.0,57.0,24.0,7.0,4.0,22.13235294117647,13.88888888888889,16.666666666666668,0.0,EAST CAROLINA UNIVERSITY GREENVILLE
1963,1963,WAKE FOREST UNIVERSITY CENTER FOR REPRODUCTIVE MEDICINE,WINSTON–SALEM,NORTH CAROLINA,2006.0,78.0,38.0,24.0,9.0,40.425,39.7,40.9,50.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
1964,1964,MERITCARE REPRODUCTIVE MEDICINE,FARGO,NORTH DAKOTA,2006.0,95.0,21.0,8.0,5.0,30.1,24.264705882352942,58.333333333333336,0.0,MERITCARE REPRODUCTIVE MEDICINE FARGO
1965,1965,REPRODUCTIVE GYNECOLOGY,AKRON,OHIO,2006.0,144.0,51.0,38.0,8.0,45.45,43.266666666666666,30.4,21.428571428571427,REPRODUCTIVE GYNECOLOGY & INFERTILITY-AKRON AKRON
1966,1966,BETHESDA CENTER FOR REPRODUCTIVE HEALTH & FERTILITY,CINCINNATI,OHIO,2006.0,115.0,37.0,39.0,13.0,29.549999999999997,24.285714285714285,3.15,0.0,REPRODUCTIVE FERTILITY CENTER IRVINE
1967,1967,CENTER FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2006.0,88.0,29.0,22.0,4.0,49.227777777777774,29.71666666666667,32.5,12.5,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
1968,1968,INSTITUTE FOR REPRODUCTIVE HEALTH,CINCINNATI,OHIO,2006.0,442.0,158.0,98.0,18.0,36.15,30.75,30.75,7.142857142857143,INSTITUTE FOR REPRODUCTIVE HEALTH CINCINNATI
1969,1969,CLEVELAND CLINIC FERTILITY CENTER,CLEVELAND,OHIO,2006.0,352.0,240.0,142.0,57.0,37.5,26.299999999999997,13.3,12.242307692307692,CLEVELAND CLINIC FERTILITY CENTER BEACHWOOD
1970,1970,MACDONALD FERTILITY AND IVF PROGRAM,CLEVELAND,OHIO,2006.0,115.0,37.0,41.0,27.0,35.65714285714286,33.85,17.9,21.785714285714285,MACDONALD FERTILITY AND IVF PROGRAM CLEVELAND
1971,1971,OHIO REPRODUCTIVE MEDICINE,COLUMBUS,OHIO,2006.0,289.0,123.0,80.0,37.0,32.3,18.8,16.546153846153846,18.03333333333333,OHIO REPRODUCTIVE MEDICINE COLUMBUS
1972,1972,KETTERING REPRODUCTIVE MEDICINE,KETTERING,OHIO,2006.0,92.0,38.0,12.0,8.0,33.900000000000006,10.555555555555555,27.77777777777778,0.0,KETTERING REPRODUCTIVE MEDICINE KETTERING
1973,1973,FERTILITY CENTER OF NORTHWESTERN OHIO,TOLEDO,OHIO,2006.0,52.0,29.0,13.0,5.0,17.142857142857142,8.6,58.333333333333336,0.0,FERTILITY CENTER OF NORTHWESTERN OHIO TOLEDO
1974,1974,"HENRY G. BENNETT, JR., FERTILITY INSTITUTE",OKLAHOMA CITY,OKLAHOMA,2006.0,136.0,49.0,35.0,6.0,29.6,25.78333333333333,13.25,8.333333333333334,BENNETT FERTILITY INSTITUTE OKLAHOMA CITY
1975,1975,"CENTER FOR REPRODUCTIVE HEALTH, PC",OKLAHOMA CITY,OKLAHOMA,2006.0,51.0,7.0,9.0,1.0,50.6,33.333333333333336,16.666666666666668,0.0,"CENTER FOR REPRODUCTIVE HEALTH, PC OKLAHOMA CITY"
1976,1976,TULSA CENTER FOR FERTILITY & WOMEN'S HEALTH,TULSA,OKLAHOMA,2006.0,175.0,52.0,34.0,8.0,31.549999999999997,37.15,27.366666666666667,57.142857142857146,"MICHIGAN CENTER FOR FERTILITY AND WOMEN'S HEALTH, PLC WARREN"
1977,1977,THE FERTILITY CENTER OF OREGON,EUGENE,OREGON,2006.0,58.0,33.0,18.0,6.0,31.85,27.295454545454547,12.5,16.666666666666668,THE FERTILITY CENTER OF OREGON EUGENE
1978,1978,NORTHWEST FERTILITY CENTER,PORTLAND,OREGON,2006.0,77.0,28.0,16.0,2.0,34.55,30.208333333333336,32.05128205128205,25.0,ORM FERTILITY-PORTLAND PORTLAND
1979,1979,PORTLAND CENTER FOR REPRODUCTIVE MEDICINE,PORTLAND,OREGON,2006.0,148.0,75.0,44.0,25.0,38.11470588235294,31.076315789473686,47.5,56.25,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
1980,1980,UNIVERSITY FERTILITY CONSULTANTS,PORTLAND,OREGON,2006.0,226.0,136.0,102.0,33.0,37.15,32.55,8.9,11.5,ORM FERTILITY-PORTLAND PORTLAND
1981,1981,TOLL CENTER FOR REPRODUCTIVE SCIENCES,ABINGTON,PENNSYLVANIA,2006.0,232.0,102.0,65.0,23.0,39.5,14.775,25.485714285714288,6.8,TOLL CENTER FOR REPRODUCTIVE SCIENCES ABINGTON
1982,1982,"INFERTILITY SOLUTIONS, PC",ALLENTOWN,PENNSYLVANIA,2006.0,36.0,24.0,21.0,3.0,15.65,36.35,11.9,0.0,"INFERTILITY SOLUTIONS, PC ALLENTOWN"
1983,1983,FAMILY FERTILITY CENTER,BETHLEHEM,PENNSYLVANIA,2006.0,49.0,19.0,11.0,1.0,34.06666666666666,11.11111111111111,22.727272727272727,0.0,FAMILY FERTILITY CENTER BETHLEHEM
1984,1984,MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE,BRYN MAWR,PENNSYLVANIA,2006.0,251.0,157.0,103.0,61.0,35.1,24.15,21.15,10.342857142857143,MAIN LINE FERTILITY AND REPRODUCTIVE MEDICINE BRYN MAWR
1985,1985,PENN STATE MILTON S. HERSHEY MEDICAL CENTER,HERSHEY,PENNSYLVANIA,2006.0,53.0,15.0,11.0,1.0,23.5,20.0,0.0,0.0,PENN STATE MILTON S. HERSHEY MEDICAL CENTER HERSHEY
1986,1986,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, PC",MEADOWBROOK,PENNSYLVANIA,2006.0,77.0,44.0,40.0,8.0,32.15714285714286,38.55,22.06666666666667,18.75,"NORTHERN FERTILITY AND REPRODUCTIVE ASSOCIATES, PC MEADOWBROOK"
1987,1987,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PENNSYLVANIA,2006.0,188.0,104.0,70.0,29.0,35.2,40.65,35.72857142857143,22.416666666666668,UNIVERSITY OF PENNSYLVANIA PHILADELPHIA
1988,1988,JONES INSTITUTE AT WEST PENN ALLEGHENY HEALTH SYSTEM,PITTSBURGH,PENNSYLVANIA,2006.0,49.0,32.0,23.0,4.0,37.61666666666667,41.05,35.526315789473685,0.0,JONES INSTITUTE AT WEST PENN ALLEGHENY HEALTH SYSTEM PITTSBURGH
1989,1989,"REPRODUCTIVE HEALTH SPECIALISTS, INC.",PITTSBURGH,PENNSYLVANIA,2006.0,97.0,60.0,52.0,13.0,32.8,33.31666666666666,16.666666666666668,0.0,REPRODUCTIVE HEALTH SPECIALISTS ELKHORN
1990,1990,UNIVERSITY OF PITTSBURGH PHYSICIANS,PITTSBURGH,PENNSYLVANIA,2006.0,135.0,75.0,57.0,17.0,29.85,20.799999999999997,20.4,12.878787878787879,UNIVERSITY OF PITTSBURGH PHYSICIANS PITTSBURGH
1991,1991,REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY CENTER,UPLAND,PENNSYLVANIA,2006.0,85.0,34.0,27.0,9.0,33.83076923076923,40.65,23.35,0.0,REPRODUCTIVE FERTILITY CENTER IRVINE
1992,1992,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA,WAYNE,PENNSYLVANIA,2006.0,72.0,58.0,42.0,14.0,26.78846153846154,31.227272727272727,24.366666666666667,0.0,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA WAYNE
1993,1993,"PEDRO J. BEAUCHAMP, MD",BAYAMON,PUERTO RICO,2006.0,64.0,49.0,48.0,13.0,20.65,19.8,9.55,3.8461538461538463,"PEDRO J. BEAUCHAMP, MD BAYAMON"
1994,1994,GREFI,SANTURCE,PUERTO RICO,2006.0,38.0,7.0,8.0,6.0,6.95,14.285714285714286,12.5,0.0,GREFI SANTURCE
1995,1995,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY,PROVIDENCE,RHODE ISLAND,2006.0,325.0,164.0,150.0,82.0,31.8,20.025,25.2,2.8,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY PROVIDENCE
1996,1996,"PIEDMONT REPRODUCTIVE ENDOCRINOLOGY GROUP, PA",GREENVILLE,SOUTH CAROLINA,2006.0,68.0,16.0,13.0,3.0,30.525,37.5,59.09090909090909,25.0,"PIEDMONT REPRODUCTIVE ENDOCRINOLOGY GROUP, PA GREENVILLE"
1997,1997,"UNIVERSITY MEDICAL GROUP, DEPARTMENT OF OBSTETRICS AND GYNECOLOGY",GREENVILLE,SOUTH CAROLINA,2006.0,87.0,33.0,17.0,2.0,38.2,30.2,34.523809523809526,25.0,"UNIVERSITY MEDICAL GROUP, DEPARTMENT OF OBSTETRICS AND GYNECOLOGY GREENVILLE"
1998,1998,"SOUTHEASTERN FERTILITY CENTER, PA",MOUNT PLEASANT,SOUTH CAROLINA,2006.0,200.0,85.0,37.0,13.0,42.349999999999994,45.21666666666667,26.366666666666667,8.333333333333334,"SOUTHEASTERN FERTILITY CENTER, PA MOUNT PLEASANT"
1999,1999,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY,WEST COLUMBIA,SOUTH CAROLINA,2006.0,114.0,34.0,34.0,13.0,37.16111111111111,14.7,22.633333333333333,11.538461538461538,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY WEST COLUMBIA
2000,2000,"SIOUX VALLEY CLINIC OB-GYN, LTD.",SIOUX FALLS,SOUTH DAKOTA,2006.0,134.0,33.0,18.0,5.0,24.0,29.15,10.0,0.0,"SIOUX VALLEY CLINIC OB-GYN, LTD. SIOUX FALLS"
2001,2001,"FERTILITY CENTER, LLC",CHATTANOOGA,TENNESSEE,2006.0,81.0,36.0,17.0,7.0,34.8,24.266666666666666,20.23809523809524,0.0,"FERTILITY CENTER, LLC CHATTANOOGA"
2002,2002,CENTER FOR APPLIED REPRODUCTIVE SCIENCE,JOHNSON CITY,TENNESSEE,2006.0,107.0,50.0,34.0,10.0,52.78333333333333,22.2,27.96666666666667,5.555555555555555,CENTER FOR APPLIED REPRODUCTIVE SCIENCE JOHNSON CITY
2003,2003,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC",MEMPHIS,TENNESSEE,2006.0,145.0,48.0,33.0,15.0,64.21666666666667,40.5,32.5,53.57142857142857,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC MEMPHIS"
2004,2004,THE CENTER FOR REPRODUCTIVE HEALTH,NASHVILLE,TENNESSEE,2006.0,51.0,17.0,7.0,0.0,25.805555555555557,23.529411764705884,66.66666666666667,0.0,THE CENTER FOR REPRODUCTIVE HEALTH NASHVILLE
2005,2005,NASHVILLE FERTILITY CENTER,NASHVILLE,TENNESSEE,2006.0,269.0,105.0,67.0,19.0,35.65,35.65,14.155555555555555,0.0,NASHVILLE FERTILITY CENTER NASHVILLE
2006,2006,TEXAS FERTILITY CENTER,AUSTIN,TEXAS,2006.0,232.0,169.0,103.0,39.0,44.45,24.0,31.625,24.4,TEXAS FERTILITY CENTER AUSTIN
2007,2007,CENTER FOR ASSISTED REPRODUCTION,BEDFORD,TEXAS,2006.0,304.0,119.0,64.0,32.0,36.95,33.2,25.9,21.016666666666666,PROGRAM FOR ASSISTED REPRODUCTION AT ATRIUM HEALTH'S CAROLINAS MEDICAL CENTER CHARLOTTE
2008,2008,DALLAS-FORT WORTH FERTILITY ASSOCIATES,DALLAS,TEXAS,2006.0,157.0,104.0,74.0,35.0,58.40294117647059,44.733333333333334,26.65,11.45,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
2009,2009,"FERTILITY SPECIALISTS OF DALLAS, PA",DALLAS,TEXAS,2006.0,39.0,7.0,5.0,3.0,47.95,45.0,0.0,0.0,"FERTILITY SPECIALISTS OF DALLAS, PA DALLAS"
2010,2010,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE–DALLAS,DALLAS,TEXAS,2006.0,52.0,28.0,24.0,5.0,51.833333333333336,17.85,6.8,0.0,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
2011,2011,TEXAS CENTER FOR REPRODUCTIVE HEALTH,DALLAS,TEXAS,2006.0,93.0,38.0,16.0,9.0,50.05,45.77272727272727,3.5714285714285716,25.0,TEXAS CENTER FOR REPRODUCTIVE HEALTH DALLAS
2012,2012,"SOUTHWEST CENTER FOR REPRODUCTIVE HEALTH, PA",EL PASO,TEXAS,2006.0,44.0,34.0,20.0,3.0,50.62777777777778,25.95,37.5,16.666666666666668,"SOUTHWEST CENTER FOR REPRODUCTIVE HEALTH, PA EL PASO"
2013,2013,CENTER FOR WOMEN'S MEDICINE,HOUSTON,TEXAS,2006.0,73.0,40.0,19.0,4.0,36.516666666666666,16.2,14.705882352941176,0.0,CENTER FOR WOMEN'S MEDICINE HOUSTON
2014,2014,FERTILITY SPECIALISTS OF HOUSTON,HOUSTON,TEXAS,2006.0,292.0,181.0,132.0,50.0,26.25,17.1,13.992307692307692,17.785714285714285,FERTILITY SPECIALISTS OF HOUSTON HOUSTON
2015,2015,HOUSTON INFERTILITY CLINIC,HOUSTON,TEXAS,2006.0,38.0,21.0,20.0,5.0,47.22857142857143,30.28846153846154,13.88888888888889,12.5,HOUSTON INFERTILITY CLINIC HOUSTON
2016,2016,HOUSTON IVF,HOUSTON,TEXAS,2006.0,146.0,80.0,43.0,29.0,46.82857142857142,48.7,14.3,7.4,HOUSTON IVF DBA HOUSTON
2017,2017,"NORTH HOUSTON CENTER FOR REPRODUCTIVE MEDICINE, PA",HOUSTON,TEXAS,2006.0,36.0,14.0,16.0,4.0,45.3,26.923076923076923,64.28571428571429,12.5,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2018,2018,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING,IRVING,TEXAS,2006.0,179.0,72.0,43.0,14.0,35.9,24.08235294117647,21.755555555555553,62.5,REPRODUCTIVE CARE CENTER SANDY
2019,2019,WILFORD HALL MEDICAL CENTER,LACKLAND AFB,TEXAS,2006.0,93.0,42.0,15.0,0.0,23.1,22.6,16.666666666666668,0.0,WILFORD HALL MEDICAL CENTER LACKLAND AFB
2020,2020,THE CENTRE FOR REPRODUCTIVE MEDICINE,LUBBOCK,TEXAS,2006.0,63.0,23.0,13.0,4.0,36.59285714285714,30.92105263157895,35.0,0.0,THE CENTRE FOR REPRODUCTIVE MEDICINE LUBBOCK
2021,2021,DALLAS IVF,PLANO,TEXAS,2006.0,132.0,56.0,49.0,21.0,61.16176470588235,74.5,33.4,60.0,IVF PLANO PLANO
2022,2022,FERTILITY CENTER OF SAN ANTONIO,SAN ANTONIO,TEXAS,2006.0,249.0,143.0,84.0,38.0,40.1,25.4,23.35,27.878571428571426,FERTILITY CENTER OF SAN ANTONIO SAN ANTONIO
2023,2023,SOUTH TEXAS FERTILITY CENTER,SAN ANTONIO,TEXAS,2006.0,47.0,21.0,9.0,10.0,28.116666666666667,19.375,12.5,0.0,FERTILITY CENTER OF SAN ANTONIO SAN ANTONIO
2024,2024,HOUSTON FERTILITY INSTITUTE,TOMBALL,TEXAS,2006.0,176.0,65.0,42.0,12.0,40.55,44.016666666666666,19.85,0.0,HOUSTON FERTILITY INSTITUTE HOUSTON
2025,2025,CENTER OF REPRODUCTIVE MEDICINE (CORM),WEBSTER,TEXAS,2006.0,113.0,42.0,22.0,10.0,27.55,35.73571428571429,32.5,10.0,CENTER OF REPRODUCTIVE MEDICINE (CORM) WEBSTER
2026,2026,REPRODUCTIVE CARE CENTER,SALT LAKE CITY,UTAH,2006.0,226.0,38.0,37.0,4.0,38.15,35.23571428571429,14.505555555555555,25.0,UTAH CENTER FOR REPRODUCTIVE MEDICINE SALT LAKE CITY
2027,2027,UTAH CENTER FOR REPRODUCTIVE MEDICINE,SALT LAKE CITY,UTAH,2006.0,262.0,76.0,55.0,22.0,39.3,37.1,13.25,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2028,2028,VERMONT CENTER FOR REPRODUCTIVE MEDICINE,BURLINGTON,VERMONT,2006.0,57.0,45.0,23.0,6.0,35.285714285714285,21.59285714285714,11.9,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2029,2029,WASHINGTON FERTILITY CENTER,ANNANDALE,VIRGINIA,2006.0,80.0,52.0,25.0,10.0,8.95,10.6,12.5,5.555555555555555,WASHINGTON FERTILITY CENTER ANNANDALE
2030,2030,DOMINION FERTILITY AND ENDOCRINOLOGY,ARLINGTON,VIRGINIA,2006.0,131.0,67.0,42.0,17.0,38.75,41.3,24.25,53.333333333333336,DOMINION FERTILITY AND ENDOCRINOLOGY ARLINGTON
2031,2031,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC",CHARLOTTESVILLE,VIRGINIA,2006.0,57.0,33.0,10.0,4.0,57.3,16.65,20.0,0.0,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC CHARLOTTESVILLE"
2032,2032,GENETICS & IVF INSTITUTE,FAIRFAX,VIRGINIA,2006.0,195.0,117.0,109.0,46.0,18.5,16.8,7.0,17.3,GENETICS & IVF INSTITUTE FAIRFAX
2033,2033,THE MUASHER CENTER FOR FERTILITY AND IVF,FAIRFAX,VIRGINIA,2006.0,61.0,33.0,25.0,9.0,21.083333333333336,7.6,6.0,0.0,THE MUASHER CENTER FOR FERTILITY AND IVF FAIRFAX
2034,2034,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE,NORFOLK,VIRGINIA,2006.0,133.0,54.0,71.0,18.0,24.15,31.607142857142858,15.616666666666667,7.142857142857143,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE NORFOLK
2035,2035,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE,RESTON,VIRGINIA,2006.0,44.0,32.0,23.0,13.0,79.05,41.65,15.2,7.6923076923076925,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2036,2036,FERTILITY INSTITUTE OF VIRGINIA,RICHMOND,VIRGINIA,2006.0,105.0,83.0,47.0,15.0,40.3,36.05,26.91111111111111,8.333333333333334,FERTILITY INSTITUTE OF VIRGINIA RICHMOND
2037,2037,LIFESOURCE FERTILITY CENTER,RICHMOND,VIRGINIA,2006.0,50.0,40.0,24.0,8.0,28.475,37.98823529411764,13.88888888888889,25.0,LIFESOURCE FERTILITY CENTER RICHMOND
2038,2038,THE RICHMOND CENTER FOR FERTILITY AND ENDOCRINOLOGY,RICHMOND,VIRGINIA,2006.0,93.0,48.0,34.0,4.0,41.3,30.0,15.4,25.0,THE RICHMOND CENTER FOR FERTILITY AND ENDOCRINOLOGY RICHMOND
2039,2039,THE NEW HOPE CENTER FOR REPRODUCTIVE MEDICINE,VIRGINIA BEACH,VIRGINIA,2006.0,147.0,62.0,45.0,19.0,47.0,31.766666666666666,22.185714285714287,5.555555555555555,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2040,2040,"OVERLAKE REPRODUCTIVE HEALTH INC., PS",BELLEVUE,WASHINGTON,2006.0,60.0,24.0,20.0,12.0,28.683333333333337,52.38333333333334,5.2631578947368425,4.545454545454546,"OVERLAKE REPRODUCTIVE HEALTH, INC., PS BELLEVUE"
2041,2041,WASHINGTON CENTER FOR REPRODUCTIVE MEDICINE,BELLEVUE,WASHINGTON,2006.0,54.0,37.0,15.0,3.0,36.67727272727272,21.93846153846154,16.666666666666668,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2042,2042,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES,KIRKLAND,WASHINGTON,2006.0,91.0,51.0,56.0,14.0,55.7,46.45,27.65,0.0,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES KIRKLAND
2043,2043,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS,SEATTLE,WASHINGTON,2006.0,183.0,127.0,96.0,45.0,30.75,22.65,24.0,20.1,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS SEATTLE
2044,2044,SEATTLE REPRODUCTIVE MEDICINE,SEATTLE,WASHINGTON,2006.0,265.0,195.0,163.0,62.0,37.849999999999994,28.2,25.05,18.5,SEATTLE REPRODUCTIVE MEDICINE SEATTLE
2045,2045,THE CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY,SPOKANE,WASHINGTON,2006.0,140.0,61.0,32.0,3.0,42.8,29.6,13.45,0.0,REPRODUCTIVE FERTILITY CENTER IRVINE
2046,2046,WEST VIRGINIA UNIVERSITY CENTER FOR REPRODUCTIVE MEDICINE,MORGANTOWN,WEST VIRGINIA,2006.0,61.0,21.0,20.0,2.0,38.11666666666667,27.63157894736842,2.6315789473684212,0.0,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
2047,2047,THE WOMEN'S CENTER AT AURORA BAYCARE MEDICAL CENTER,GREEN BAY,WISCONSIN,2006.0,110.0,34.0,27.0,6.0,30.85,11.25,13.88888888888889,8.333333333333334,THE WOMEN'S CENTER AT AURORA BAYCARE MEDICAL CENTER GREEN BAY
2048,2048,UNIVERSITY OF WISCONSIN–MADISON,MADISON,WISCONSIN,2006.0,65.0,30.0,18.0,7.0,33.9,32.95,10.0,0.0,UNIVERSITY OF WISCONSIN–MADISON MADISON
2049,2049,ADVANCED INSTITUTE OF FERTILITY,MILWAUKEE,WISCONSIN,2006.0,47.0,34.0,19.0,4.0,38.11666666666667,22.45614035087719,0.0,50.0,ADVANCED INSTITUTE OF FERTILITY MILWAUKEE
2050,2050,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN,MILWAUKEE,WISCONSIN,2006.0,129.0,60.0,50.0,8.0,29.549999999999997,23.764285714285712,25.881818181818183,57.142857142857146,FROEDTERT & MEDICAL COLLEGE OF WISCONSIN MILWAUKEE
2051,2051,ART FERTILITY PROGRAM OF ALABAMA,BIRMINGHAM,ALABAMA,2007.0,217.0,77.0,35.0,12.0,32.8,27.785714285714285,9.7,16.666666666666668,ART FERTILITY PROGRAM OF ALABAMA BIRMINGHAM
2052,2052,UNIVERSITY OF ALABAMA AT BIRMINGHAM,BIRMINGHAM,ALABAMA,2007.0,36.0,10.0,5.0,3.0,14.05,11.11111111111111,12.5,0.0,UNIVERSITY OF ALABAMA AT BIRMINGHAM BIRMINGHAM
2053,2053,"HUNTSVILLE REPRODUCTIVE MEDICINE, PC",HUNTSVILLE,ALABAMA,2007.0,69.0,19.0,15.0,1.0,47.9,15.555555555555555,13.392857142857142,0.0,"HUNTSVILLE REPRODUCTIVE MEDICINE, PC HUNTSVILLE"
