,Unnamed: 0,Reviews_by_sentence,Clinic,Ratings,clean_answers,Topics
2112,2113,"  In the mornings when I went in, I would usually arrive around 8 am, and I rarely had to wait more than 5-10 minutes",NYU Langone Fertility Center,5,morning go would usually arrive around 8 rarely wait 5 10 minutes,Clinic
2113,2114,"  And the whole thing would take no more than 20/25 mins if we did an ultrasound, and 5-10 if it was bloodwork only",NYU Langone Fertility Center,5,whole thing would take no 20 25 min ultrasound 5 10 bloodwork,Protocols
2114,2115,"  There is definitely a ""factory"" feel to the process, and sometimes you feel guilty holding up the process by asking questions (they just move that fast), but I actually overall appreciated that quality, because it made the entire experience very efficient and not much of an intrusion into my daily routine",NYU Langone Fertility Center,5,"definitely factory feel process sometimes feel guilty holding process asking question move fast ), actually overall appreciate quality make entire experience efficient not much intrusion daily routine",Clinic
2115,2116,"  If you have questions in the process, you call the nurse's hotline and someone will call you back within 2-3 hours",NYU Langone Fertility Center,5,question process call nurse ' hotline someone call back within 2 3 hours,Clinic
2116,2117,"  I did at times wish I had a direct line to someone, but I realize they are busy treating patients and not sitting by the phone",NYU Langone Fertility Center,5,times wish direct line someone realize busy treat patient not sitting phone,Clinic
2117,2118,"  In terms of areas for improvement, my only complaint would be the orientation process",NYU Langone Fertility Center,5,terms area improvement complaint would orientation process,Clinic
2118,2119, I thought it was long and drawn out and filled with a lot of useless info (e,NYU Langone Fertility Center,5,thought long draw fill lot useless info e,Clinic
2119,2120,", diagram of the female reproductive system), with the most relevant info (dos and don'ts) kind of mixed in easy to forget",NYU Langone Fertility Center,5,"diagram female reproductive system ), relevant info dos ' t kind mix easy forget",Advice
2120,2121,"  Also, the nurse that did our orientation (both times -- I attended twice since I waited so long) was a bit strange and I thought somewhat inappropriate, but most importantly, long-winded and slow, making it an unhelpful 3 hours of my workday",NYU Langone Fertility Center,5,also nurse orientation times -- attend twice since wait long bit strange thought somewhat inappropriate importantly long wind slow making unhelpful 3 hours workday,Clinic
2121,2122,"  I think the orientation should be shortened by half with the emphasis on 1) do's and don't's during the cycle; and 2) a quick demonstration of how to administer the shots (not an endless one, as I experienced, since there are videos online",NYU Langone Fertility Center,5,think orientation shorten half emphasis 1 ' ' ' cycle ; 2 quick demonstration administer shot not endless one experience since video online,Clinic
2122,2123,")  But overall, I'm extremely pleased with my experience and highly recommend NYU to anyone considering an egg freeze cycle",NYU Langone Fertility Center,5,overall ' extremely please experience highly recommend nyu anyone consider egg freeze cycle,Protocols
2123,2124,"I had a nightmarish experience at this center, and with Dr Grifo",NYU Langone Fertility Center,5,nightmarish experience center dr grifo,Doctor
2124,2125," I had repeated failed cycles here, and questioned their earlier representations to me",NYU Langone Fertility Center,5,repeat fail cycle question earlier representation,Doctor
2125,2126," But, more so, their billing felt incredibly disorganized",NYU Langone Fertility Center,5,billing felt incredibly disorganize,Clinic
2126,2127, I came in for my retrieval and they said they wouldn't do my retrieval unless I on-the-spot paid them $5k,NYU Langone Fertility Center,5,come retrieval say would not retrieval unless spot pay $ 5k,Cost
2127,2128, I was perplexed because days earlier I didn't have a balance at all and confirmed that my insurance still had not reached its cap for fertility treatments,NYU Langone Fertility Center,5,perplex days earlier not balance confirm insurance still not reach cap fertility treatment,Protocols
2128,2129, They were beyond rude and horrendous to me,NYU Langone Fertility Center,5,beyond rude horrendous,Clinic
2129,2130," I found Dr Grifo's behavior to be unprofessional and beneath the standards I would expect for a physician - despite the fact that he delayed my procedure due to their on-the-spot demands for money - he had the gall and distaste to say to me that he could have made $3,000 during the time he was speaking to me",NYU Langone Fertility Center,5,found dr grifo ' behavior unprofessional beneath standard would expect physician despite fact delay procedure due spot demand money gall distaste say could make $ 3 000 time speaking,Doctor
2130,2131," I have never experienced a more callous, money-hungry experience as a patient and would never return to this clinic again",NYU Langone Fertility Center,5,never experience callous money hungry experience patient would never return clinic,Clinic
2131,2132," I found the experience traumatic and, as mentioned earlier, repeated cycles were entirely unsuccessful",NYU Langone Fertility Center,5,found experience traumatic mention earlier repeat cycle entirely unsuccessful,Doctor
2132,2133,I am surprised to see so few reviews here of this clinic,NYU Langone Fertility Center,5,surprise see review clinic,Clinic
2133,2134,"  I will add my two cents and will try to be as fair and intelligent as possible in my thoughts, because, if you are reading this, you are contemplating some big stuff in your life!Disclaimer: my partner and I did this electively - we froze our embryos - and we are not trying to conceive at this time",NYU Langone Fertility Center,5,add two cent try fair intelligent possible thought reading contemplate big stuff life disclaimer : partner electively freeze embryo not try conceive time,Advice
2134,2135,"   So I might have had higher expectations for this place, having not been in a situation where I felt that I had no other options",NYU Langone Fertility Center,5,might higher expectation place not situation felt no option,Clinic
2135,2136,I totally agree with the previous reviewer (G,NYU Langone Fertility Center,5,totally agree previous reviewer g,Protocols
2136,2137,") in her two main points: 1)  If you want results, you are as likely to get them here as anywhere else2)  They are NOT into giving ""more emotional type support to their clients""",NYU Langone Fertility Center,5,two main point : 1 want result likely get anywhere else2 not giving emotional type support client,Nurse
2137,2138,"  Amen, sister!  You are so right on that",NYU Langone Fertility Center,5,amen sister right,Advice
2138,2139,"We had Dr Keefe, and he is awesome",NYU Langone Fertility Center,5,dr keefe awesome,Doctor
2139,2140,  One of the best doctors I've ever worked with,NYU Langone Fertility Center,5,one best doctor ' ever work,Clinic
2140,2141,  He made an immediate connection with us and I really value that,NYU Langone Fertility Center,5,make immediate connection us really value,Protocols
