,PrevClinName1,ClinCityCode,ClinStateCode,Year,ICSI_Rate,PGD_Rate,ND_TransLB1,ND_TransLB2,ND_TransLB3,ND_TransLB4,TotNumCyclesAll,TransFrozEmbAll,ClinicNames
1224,UNIVERSITY OF PENNSYLVANIA,PHILADELPHIA,PENNSYLVANIA,2010.0,42.0,1.0,37.60263157894737,20.0,15.092857142857143,12.2,427.0,14.519906323185012,UNIVERSITY OF PENNSYLVANIA PHILADELPHIA
1226,"REPRODUCTIVE HEALTH SPECIALISTS, INC.",PITTSBURGH,PENNSYLVANIA,2010.0,65.0,2.0,35.2,33.738888888888894,10.15,0.0,291.0,20.274914089347078,"REPRODUCTIVE HEALTH SPECIALISTS, INC. PITTSBURGH"
1227,UNIVERSITY OF PITTSBURGH PHYSICIANS,PITTSBURGH,PENNSYLVANIA,2010.0,58.0,3.0,28.35,23.05,20.95,3.45,494.0,40.688259109311744,UNIVERSITY OF PITTSBURGH PHYSICIANS PITTSBURGH
1228,REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY CENTER,UPLAND,PENNSYLVANIA,2010.0,64.0,1.0,37.3,15.766666666666666,14.1,25.0,248.0,30.241935483870968,UPMC CENTER FOR FERTILITY AND REPRODUCTIVE ENDOCRINOLOGY PITTSBURGH
1229,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA,WAYNE,PENNSYLVANIA,2010.0,68.0,12.0,40.65,35.3,15.882352941176471,22.22222222222222,162.0,17.28395061728395,REPRODUCTIVE SCIENCE INSTITUTE OF SUBURBAN PHILADELPHIA WAYNE
1235,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY,PROVIDENCE,RHODE ISLAND,2010.0,59.0,6.0,32.05,24.35,20.238461538461536,6.4,623.0,15.248796147672552,WOMEN AND INFANTS' DIVISION OF REPRODUCTIVE MEDICINE AND INFERTILITY PROVIDENCE
1238,"SOUTHEASTERN FERTILITY CENTER, PA",MOUNT PLEASANT,SOUTH CAROLINA,2010.0,63.0,2.0,52.4,37.0,29.90714285714286,30.303030303030305,334.0,27.24550898203593,"SOUTHEASTERN FERTILITY CENTER, PA MOUNT PLEASANT"
1239,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY,WEST COLUMBIA,SOUTH CAROLINA,2010.0,93.0,2.0,39.6,30.833333333333336,12.5,12.5,240.0,25.0,ADVANCED FERTILITY & REPRODUCTIVE ENDOCRINOLOGY WEST COLUMBIA
1240,SANFORD WOMEN'S HEALTH,SIOUX FALLS,SOUTH DAKOTA,2010.0,57.0,0.0,44.349999999999994,39.766666666666666,23.976608187134502,0.0,209.0,21.5311004784689,SANFORD WOMEN'S HEALTH SIOUX FALLS
1246,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC",MEMPHIS,TENNESSEE,2010.0,60.0,1.0,44.95,32.5,12.05,7.6923076923076925,263.0,19.011406844106464,"KUTTEH KE FERTILITY ASSOCIATES OF MEMPHIS, PLLC MEMPHIS"
1248,NASHVILLE FERTILITY CENTER,NASHVILLE,TENNESSEE,2010.0,68.0,13.0,43.35,30.4,26.125,0.0,419.0,25.536992840095465,NASHVILLE FERTILITY CENTER NASHVILLE
1249,TEXAS FERTILITY CENTER,AUSTIN,TEXAS,2010.0,60.0,7.0,38.95,28.65,22.6,17.936363636363637,660.0,20.0,TEXAS FERTILITY CENTER AUSTIN
1251,CENTER FOR ASSISTED REPRODUCTION,BEDFORD,TEXAS,2010.0,64.0,1.0,49.1,32.85,37.35,20.335714285714285,432.0,29.39814814814815,CENTER FOR ASSISTED REPRODUCTION BEDFORD
1252,DALLAS-FORT WORTH FERTILITY ASSOCIATES,DALLAS,TEXAS,2010.0,46.0,1.0,54.650000000000006,33.516666666666666,32.65263157894737,7.15,427.0,12.646370023419204,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
1257,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-DALLAS,DALLAS,TEXAS,2010.0,88.0,41.0,46.9,24.983333333333334,46.05,57.69230769230769,203.0,19.211822660098523,SHER INSTITUTE FOR REPRODUCTIVE MEDICINE-ST. LOUIS ST. LOUIS
1263,"FORT WORTH FERTILITY, PA",FORT WORTH,TEXAS,2010.0,81.0,5.0,41.6,31.85,19.183333333333334,,323.0,14.551083591331269,DALLAS-FORT WORTH FERTILITY ASSOCIATES DALLAS
1264,DALLAS IVF,FRISCO,TEXAS,2010.0,49.0,4.0,51.6,50.65,28.028571428571425,34.09090909090909,313.0,14.057507987220447,DALLAS IVF FRISCO
1265,ADVANCED FERTILITY CENTER OF TEXAS,HOUSTON,TEXAS,2010.0,94.0,5.0,43.55,44.285714285714285,20.21111111111111,39.583333333333336,173.0,27.167630057803468,ADVANCED FERTILITY CENTER OF TEXAS HOUSTON
1267,FERTILITY SPECIALISTS OF HOUSTON,HOUSTON,TEXAS,2010.0,85.0,11.0,39.1,35.6,29.15,21.55,704.0,21.59090909090909,FERTILITY SPECIALISTS OF HOUSTON HOUSTON
1268,HOUSTON FERTILITY INSTITUTE,HOUSTON,TEXAS,2010.0,95.0,6.0,49.85,42.849999999999994,37.05,18.090909090909093,929.0,27.233584499461788,HOUSTON FERTILITY INSTITUTE HOUSTON
1269,HOUSTON INFERTILITY CLINIC,HOUSTON,TEXAS,2010.0,71.0,10.0,47.62777777777778,28.7,36.0,,185.0,8.108108108108109,HOUSTON INFERTILITY CLINIC HOUSTON
1270,HOUSTON IVF,HOUSTON,TEXAS,2010.0,96.0,3.0,44.7,38.261111111111106,35.628571428571426,43.68333333333334,375.0,15.733333333333333,HOUSTON IVF DBA HOUSTON
1271,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING,IRVING,TEXAS,2010.0,66.0,0.0,40.2,41.3,25.8,7.6923076923076925,313.0,34.185303514377,ADVANCED REPRODUCTIVE CARE CENTER OF IRVING IRVING
1275,PRESBYTERIAN HOSPITAL PLANO ARTS,PLANO,TEXAS,2010.0,40.0,3.0,45.4,42.15,14.266666666666666,4.75,360.0,18.333333333333332,PRESBYTERIAN HOSPITAL ARTS PLANO
1276,FERTILITY CENTER OF SAN ANTONIO,SAN ANTONIO,TEXAS,2010.0,62.0,2.0,51.55,46.599999999999994,30.4,45.833333333333336,390.0,26.153846153846153,FERTILITY CENTER OF SAN ANTONIO SAN ANTONIO
1279,"REPRODUCTIVE MEDICINE ASSOCIATES OF TEXAS, PA",SAN ANTONIO,TEXAS,2010.0,83.0,4.0,46.5,35.8,14.042857142857144,0.0,217.0,18.433179723502302,"REPRODUCTIVE MEDICINE ASSOCIATES OF TEXAS, PA SAN ANTONIO"
1282,CENTER OF REPRODUCTIVE MEDICINE (CORM),WEBSTER,TEXAS,2010.0,67.0,4.0,40.25,26.989473684210523,11.363157894736842,13.636363636363637,278.0,29.496402877697843,CENTER OF REPRODUCTIVE MEDICINE (CORM) WEBSTER
1284,UTAH CENTER FOR REPRODUCTIVE MEDICINE,SALT LAKE CITY,UTAH,2010.0,48.0,1.0,42.05,37.96666666666667,19.34285714285714,27.77777777777778,372.0,20.698924731182796,UTAH CENTER FOR REPRODUCTIVE MEDICINE SALT LAKE CITY
1285,REPRODUCTIVE CARE CENTER,SANDY,UTAH,2010.0,63.0,4.0,35.25,18.1,24.3,7.6923076923076925,411.0,19.951338199513383,REPRODUCTIVE CARE CENTER SANDY
1288,DOMINION FERTILITY AND ENDOCRINOLOGY,ARLINGTON,VIRGINIA,2010.0,63.0,1.0,27.25,18.4,10.7,5.995454545454546,682.0,15.689149560117302,DOMINION FERTILITY AND ENDOCRINOLOGY ARLINGTON
1289,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC",CHARLOTTESVILLE,VIRGINIA,2010.0,59.0,2.0,32.0,17.166666666666668,43.333333333333336,16.666666666666668,197.0,23.3502538071066,"REPRODUCTIVE MEDICINE AND SURGERY CENTER OF VIRGINIA, PLC CHARLOTTESVILLE"
1290,GENETICS & IVF INSTITUTE,FAIRFAX,VIRGINIA,2010.0,76.0,26.0,30.0,31.55,25.55,6.9,334.0,22.15568862275449,GENETICS & IVF INSTITUTE FAIRFAX
1292,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE,NORFOLK,VIRGINIA,2010.0,89.0,1.0,36.650000000000006,22.72352941176471,27.4,15.555555555555555,308.0,25.0,JONES INSTITUTE FOR REPRODUCTIVE MEDICINE NORFOLK
1294,FERTILITY INSTITUTE OF VIRGINIA,RICHMOND,VIRGINIA,2010.0,79.0,2.0,47.65,32.85,25.85,24.166666666666668,241.0,39.004149377593365,FERTILITY INSTITUTE OF VIRGINIA RICHMOND
1298,THE NEW HOPE CENTER FOR REPRODUCTIVE MEDICINE,VIRGINIA BEACH,VIRGINIA,2010.0,79.0,4.0,49.3,45.57222222222222,29.35,14.583333333333334,204.0,23.529411764705884,VIRGINIA CENTER FOR REPRODUCTIVE MEDICINE RESTON
1303,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES,KIRKLAND,WASHINGTON,2010.0,48.0,6.0,44.95,37.089473684210525,33.25,19.375,296.0,21.95945945945946,NORTHWEST CENTER FOR REPRODUCTIVE SCIENCES KIRKLAND
1305,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS,SEATTLE,WASHINGTON,2010.0,84.0,2.0,49.2,44.4,31.85,19.336363636363636,411.0,36.25304136253041,PACIFIC NORTHWEST FERTILITY AND IVF SPECIALISTS SEATTLE
1306,SEATTLE REPRODUCTIVE MEDICINE,SEATTLE,WASHINGTON,2010.0,67.0,1.0,42.1,40.0,27.950000000000003,15.483333333333334,795.0,19.87421383647799,SEATTLE REPRODUCTIVE MEDICINE SEATTLE
1308,THE CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY,SPOKANE,WASHINGTON,2010.0,72.0,0.0,55.7,31.357894736842105,46.99248120300752,8.333333333333334,173.0,31.213872832369944,THE CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND FERTILITY SPOKANE
1314,AURORA FERTILITY SERVICES-GREEN BAY,GREEN BAY,WISCONSIN,2010.0,97.0,6.0,35.95,18.55203619909502,40.0,29.166666666666668,156.0,31.41025641025641,AURORA HEALTH CARE-AURORA FERTILITY SERVICES GREEN BAY
1317,WISCONSIN FERTILITY INSTITUTE,MIDDLETON,WISCONSIN,2010.0,94.0,3.0,25.25,21.325,10.526315789473685,12.5,183.0,35.51912568306011,WISCONSIN FERTILITY INSTITUTE MIDDLETON
1318,REPRODUCTIVE MEDICINE CENTER,MILWAUKEE,WISCONSIN,2010.0,92.0,3.0,47.85,25.8,21.6,,247.0,23.076923076923077,REPRODUCTIVE MEDICINE CENTER MILWAUKEE
1323,ART FERTILITY PROGRAM OF ALABAMA,BIRMINGHAM,ALABAMA,2011.0,84.0,3.0,30.7,21.71111111111111,23.9,,338.0,15.384615384615385,ART FERTILITY PROGRAM OF ALABAMA BIRMINGHAM
1326,CENTER FOR REPRODUCTIVE MEDICINE,MOBILE,ALABAMA,2011.0,83.0,1.0,55.05555555555556,19.633333333333333,27.3,4.166666666666667,243.0,15.22633744855967,CENTER FOR REPRODUCTIVE MEDICINE MOBILE
1329,TROCHÉ FERTILITY CENTERS,GLENDALE,ARIZONA,2011.0,93.0,1.0,37.2,20.445454545454545,15.2,16.666666666666668,195.0,26.666666666666668,TROCHÉ FERTILITY CENTERS GLENDALE
1330,ARIZONA REPRODUCTIVE MEDICINE SPECIALISTS,PHOENIX,ARIZONA,2011.0,68.0,3.0,26.15,31.200000000000003,22.56666666666667,0.0,297.0,32.996632996633,"ARIZONA REPRODUCTIVE MEDICINE SPECIALISTS, LLC PHOENIX"
1332,ADVANCED FERTILITY CARE,SCOTTSDALE,ARIZONA,2011.0,59.0,5.0,52.41666666666667,43.75,28.21666666666667,5.555555555555555,172.0,16.86046511627907,"ADVANCED FERTILITY CARE, PLLC SCOTTSDALE"
1333,ARIZONA ASSOCIATES FOR REPRODUCTIVE HEALTH,SCOTTSDALE,ARIZONA,2011.0,80.0,1.0,57.38333333333334,41.65,26.035714285714285,4.545454545454546,227.0,14.537444933920705,ARIZONA ASSOCIATES FOR REPRODUCTIVE HEALTH SCOTTSDALE
1336,FERTILITY TREATMENT CENTER,TEMPE,ARIZONA,2011.0,98.0,4.0,46.05,33.2,36.35,7.142857142857143,353.0,33.42776203966006,"FERTILITY TREATMENT CENTER, PC TEMPE"
1337,ARIZONA CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY,TUCSON,ARIZONA,2011.0,46.0,1.0,26.85,14.796153846153846,21.94090909090909,2.5,265.0,29.056603773584907,ARIZONA CENTER FOR REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY TUCSON
1338,REPRODUCTIVE HEALTH CENTER,TUCSON,ARIZONA,2011.0,93.0,3.0,21.25,25.263157894736842,25.681818181818183,7.142857142857143,307.0,41.042345276872965,REPRODUCTIVE HEALTH CENTER TUCSON
1339,ARKANSAS FERTILITY CENTER,LITTLE ROCK,ARKANSAS,2011.0,50.0,1.0,32.349999999999994,23.75,22.6,3.8461538461538463,308.0,22.07792207792208,ARKANSAS FERTILITY CENTER LITTLE ROCK
1342,CALIFORNIA CENTER FOR REPRODUCTIVE HEALTH,BEVERLY HILLS,CALIFORNIA,2011.0,96.0,7.0,46.25,29.59285714285714,30.0,8.8,309.0,11.650485436893204,SOUTHERN CALIFORNIA REPRODUCTIVE CENTER BEVERLY HILLS
1344,SOUTHERN CALIFORNIA REPRODUCTIVE CENTER,BEVERLY HILLS,CALIFORNIA,2011.0,56.0,29.0,40.55,42.17058823529412,33.63823529411765,22.85,613.0,15.823817292006526,SOUTHERN CALIFORNIA REPRODUCTIVE CENTER BEVERLY HILLS
1347,CENTRAL CALIFORNIA IVF PROGRAM,CLOVIS,CALIFORNIA,2011.0,80.0,0.0,22.9,14.3,17.742857142857144,6.25,244.0,22.540983606557376,CENTRAL CALIFORNIA IVF PROGRAM CLOVIS
1348,"CALIFORNIA IVF: DAVIS FERTILITY CENTER, INC.",DAVIS,CALIFORNIA,2011.0,75.0,10.0,27.549999999999997,30.92105263157895,21.92982456140351,21.42857142857143,358.0,24.860335195530727,"CALIFORNIA IVF: DAVIS FERTILITY CENTER, INC. DAVIS"
1350,"THE FERTILITY INSTITUTES-LOS ANGELES, NEW YORK, GUADALAJARA",ENCINO,CALIFORNIA,2011.0,98.0,80.0,48.0,13.5,11.75,16.666666666666668,169.0,4.733727810650888,"THE FERTILITY INSTITUTES-LOS ANGELES, NEW YORK, GUADALAJARA ENCINO"
1351,HRC FERTILITY-ENCINO,ENCINO,CALIFORNIA,2011.0,70.0,10.0,47.849999999999994,52.75,40.45,22.5,490.0,19.79591836734694,HRC FERTILITY-ENCINO ENCINO
1352,ZOUVES FERTILITY CENTER,FOSTER CITY,CALIFORNIA,2011.0,94.0,41.0,36.55,26.2,24.683333333333334,13.033333333333335,537.0,17.318435754189945,ZOUVES FERTILITY CENTER FOSTER CITY
1353,WEST COAST FERTILITY CENTERS,FOUNTAIN VALLEY,CALIFORNIA,2011.0,96.0,33.0,49.2,36.0,37.69230769230769,0.0,155.0,38.70967741935484,WEST COAST FERTILITY CENTER FOUNTAIN VALLEY
1355,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH,FREMONT,CALIFORNIA,2011.0,76.0,2.0,44.95,43.650000000000006,28.7,21.935714285714287,733.0,21.00954979536153,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-FREMONT FREMONT
1356,CARE FERTILITY,GLENDALE,CALIFORNIA,2011.0,87.0,2.0,17.55,21.981424148606813,14.5,4.15,291.0,29.896907216494846,CARE FERTILITY GLENDALE
1357,"COASTAL FERTILITY MEDICAL CENTER, INC.",IRVINE,CALIFORNIA,2011.0,91.0,9.0,31.1,25.65,38.03333333333333,12.883333333333333,268.0,25.37313432835821,"COASTAL FERTILITY MEDICAL CENTER, INC. IRVINE"
1359,LIFE IVF CENTER,IRVINE,CALIFORNIA,2011.0,94.0,3.0,30.75,30.299999999999997,18.8,9.0,460.0,48.91304347826087,LIFE IVF CENTER IRVINE
1360,REPRODUCTIVE PARTNERS-UCSD REGIONAL FERTILITY CENTER,LA JOLLA,CALIFORNIA,2011.0,86.0,2.0,52.1,42.3,34.1,5.0,519.0,19.07514450867052,REPRODUCTIVE PARTNERS-UCSD REGIONAL FERTILITY CENTER LA JOLLA
1362,HRC FERTILITY-ORANGE COUNTY,LAGUNA HILLS,CALIFORNIA,2011.0,85.0,30.0,56.8,44.92142857142858,51.21923076923077,42.5,358.0,15.363128491620111,HRC FERTILITY-ORANGE COUNTY LAGUNA HILLS
1363,ACACIO FERTILITY CENTER,LAGUNA NIGUEL,CALIFORNIA,2011.0,86.0,13.0,39.2,41.2,29.881818181818183,35.8,350.0,14.285714285714286,ACACIO FERTILITY CENTER LAGUNA NIGUEL
1364,LOMA LINDA UNIVERSITY CENTER FOR FERTILITY AND IVF,LOMA LINDA,CALIFORNIA,2011.0,89.0,3.0,31.099999999999998,25.95,9.4,0.0,211.0,18.48341232227488,LOMA LINDA UNIVERSITY CENTER FOR FERTILITY AND IVF LOMA LINDA
1365,CALIFORNIA FERTILITY PARTNERS,LOS ANGELES,CALIFORNIA,2011.0,78.0,5.0,43.27727272727273,42.72727272727273,18.41111111111111,24.03076923076923,636.0,8.333333333333334,CALIFORNIA FERTILITY PARTNERS LOS ANGELES
1367,CHA FERTILITY CENTER,LOS ANGELES,CALIFORNIA,2011.0,99.0,19.0,57.3,25.240909090909092,39.3,6.25,364.0,10.164835164835164,CHA FERTILITY CENTER LOS ANGELES
1368,PACIFIC FERTILITY CENTER-LOS ANGELES,LOS ANGELES,CALIFORNIA,2011.0,93.0,7.0,35.16111111111111,26.41111111111111,25.0,28.85,386.0,9.32642487046632,CHA FERTILITY CENTER LOS ANGELES
1370,USC REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY,LOS ANGELES,CALIFORNIA,2011.0,66.0,5.0,42.95,31.634615384615387,29.2,29.0,320.0,21.25,USC REPRODUCTIVE ENDOCRINOLOGY AND INFERTILITY LOS ANGELES
1372,NOVA IN VITRO FERTILIZATION,MOUNTAIN VIEW,CALIFORNIA,2011.0,38.0,2.0,46.099999999999994,37.09705882352941,22.9,6.8,255.0,19.215686274509803,NOVA IN VITRO FERTILIZATION MOUNTAIN VIEW
1375,SOUTHERN CALIFORNIA CENTER FOR REPRODUCTIVE MEDICINE,NEWPORT BEACH,CALIFORNIA,2011.0,87.0,28.0,46.099999999999994,46.7,40.6,13.155555555555555,474.0,21.30801687763713,SOUTHERN CALIFORNIA CENTER FOR REPRODUCTIVE MEDICINE NEWPORT BEACH
1379,STANFORD FERTILITY AND REPRODUCTIVE MEDICINE CENTER,PALO ALTO,CALIFORNIA,2011.0,55.0,9.0,32.6,26.15,19.25,19.25,766.0,21.279373368146214,STANFORD FERTILITY AND REPRODUCTIVE MEDICINE CENTER PALO ALTO
1380,HRC FERTILITY-PASADENA,PASADENA,CALIFORNIA,2011.0,64.0,5.0,47.3,58.85,42.75,37.477777777777774,551.0,14.882032667876588,HRC FERTILITY-PASADENA PASADENA
1381,PALO ALTO MEDICAL FOUNDATION,PORTOLA VALLEY,CALIFORNIA,2011.0,52.0,1.0,27.0,13.85,26.59444444444444,22.22222222222222,222.0,27.92792792792793,PALO ALTO MEDICAL FOUNDATION PORTOLA VALLEY
1382,REPRODUCTIVE PARTNERS-REDONDO BEACH,REDONDO BEACH,CALIFORNIA,2011.0,70.0,1.0,46.0,31.55,27.65,17.86111111111111,682.0,12.17008797653959,"REPRODUCTIVE PARTNERS-BEVERLY HILLS, REDONDO BEACH & WESTMINSTER REDONDO BEACH"
1383,NORTHERN CALIFORNIA FERTILITY MEDICAL CENTER,ROSEVILLE,CALIFORNIA,2011.0,72.0,6.0,37.2,40.35,26.234615384615385,7.8,589.0,21.901528013582343,NORTHERN CALIFORNIA FERTILITY MEDICAL CENTER ROSEVILLE
1384,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-SACRAMENTO,SACRAMENTO,CALIFORNIA,2011.0,72.0,4.0,50.599999999999994,32.4,33.67727272727272,25.0,221.0,24.8868778280543,KAISER PERMANENTE CENTER FOR REPRODUCTIVE HEALTH-FREMONT FREMONT
1385,FERTILITY SPECIALISTS MEDICAL GROUP,SAN DIEGO,CALIFORNIA,2011.0,86.0,4.0,37.6,29.6,39.0,6.25,233.0,25.751072961373392,FERTILITY SPECIALISTS MEDICAL GROUP SAN DIEGO
1386,NTC INFERTILITY CLINIC,SAN DIEGO,CALIFORNIA,2011.0,91.0,1.0,38.25,33.33461538461538,65.0,12.5,204.0,28.431372549019606,NTC INFERTILITY CLINIC SAN DIEGO
1387,LAUREL FERTILITY CARE,SAN FRANCISCO,CALIFORNIA,2011.0,94.0,6.0,39.75,34.31666666666666,23.284615384615385,28.333333333333336,235.0,25.53191489361702,LAUREL FERTILITY CARE SAN FRANCISCO
1388,PACIFIC FERTILITY CENTER,SAN FRANCISCO,CALIFORNIA,2011.0,40.0,5.0,41.7,27.6,30.650000000000002,10.6,1301.0,19.369715603382012,PACIFIC FERTILITY CENTER SAN FRANCISCO
1389,UCSF CENTER FOR REPRODUCTIVE HEALTH,SAN FRANCISCO,CALIFORNIA,2011.0,59.0,3.0,44.65,37.55,29.3,25.95,1155.0,24.155844155844157,UCSF CENTER FOR REPRODUCTIVE HEALTH SAN FRANCISCO
1390,FERTILITY PHYSICIANS OF NORTHERN CALIFORNIA,SAN JOSE,CALIFORNIA,2011.0,72.0,4.0,33.9,27.5,23.75,14.473529411764707,620.0,24.193548387096776,FERTILITY PHYSICIANS OF NORTHERN CALIFORNIA SAN JOSE
1391,REPRODUCTIVE SCIENCE CENTER OF THE SAN FRANCISCO BAY AREA,SAN RAMON,CALIFORNIA,2011.0,68.0,3.0,39.75,36.45,26.65,13.350000000000001,1130.0,24.336283185840706,REPRODUCTIVE SCIENCE CENTER OF THE SAN FRANCISCO BAY AREA SAN RAMON
1395,"ADVANCED FERTILITY ASSOCIATES MEDICAL GROUP, INC.",SANTA ROSA,CALIFORNIA,2011.0,71.0,5.0,42.3,42.92272727272727,35.85,7.142857142857143,223.0,19.282511210762333,"ADVANCED FERTILITY ASSOCIATES MEDICAL GROUP, INC. SANTA ROSA"
1398,THE CENTER FOR FERTILITY AND GYNECOLOGY,TARZANA,CALIFORNIA,2011.0,92.0,6.0,34.85,37.25,11.0,16.66111111111111,268.0,12.686567164179104,THE CENTER FOR FERTILITY AND GYNECOLOGY TARZANA
1400,FERTILITY AND SURGICAL ASSOCIATES OF CALIFORNIA,THOUSAND OAKS,CALIFORNIA,2011.0,80.0,10.0,45.65,32.3,26.25,29.37222222222222,702.0,25.498575498575498,FERTILITY AND SURGICAL ASSOCIATES OF CALIFORNIA THOUSAND OAKS
1401,PACIFIC REPRODUCTIVE CENTER,TORRANCE,CALIFORNIA,2011.0,97.0,10.0,30.84285714285714,35.06666666666666,22.05,10.0,341.0,8.211143695014663,PACIFIC REPRODUCTIVE CENTER TORRANCE
1402,UNIVERSITY FERTILITY CENTER,TORRANCE,CALIFORNIA,2011.0,62.0,5.0,10.8,17.85,5.3,10.714285714285714,197.0,14.720812182741117,UNIVERSITY FERTILITY CENTER TORRANCE
1403,REPRODUCTIVE PARTNERS-WESTMINSTER,WESTMINSTER,CALIFORNIA,2011.0,59.0,1.0,42.85714285714286,32.33571428571429,19.888461538461538,60.7,220.0,19.545454545454547,"REPRODUCTIVE PARTNERS-BEVERLY HILLS, REDONDO BEACH & WESTMINSTER REDONDO BEACH"
1409,CONCEPTIONS REPRODUCTIVE ASSOCIATES,LITTLETON,COLORADO,2011.0,93.0,0.0,60.3,59.0,38.85,36.66666666666667,445.0,31.01123595505618,CONCEPTIONS REPRODUCTIVE ASSOCIATES OF COLORADO LITTLETON
1410,COLORADO CENTER FOR REPRODUCTIVE MEDICINE,LONE TREE,COLORADO,2011.0,93.0,0.0,66.45,55.65,47.099999999999994,44.55,1451.0,49.96554100620262,COLORADO CENTER FOR REPRODUCTIVE MEDICINE LONE TREE
1412,CONNECTICUT FERTILITY ASSOCIATES,BRIDGEPORT,CONNECTICUT,2011.0,38.0,8.0,29.285714285714285,24.93846153846154,18.636363636363637,3.7,401.0,10.224438902743142,CONNECTICUT FERTILITY ASSOCIATES BRIDGEPORT
1413,THE CENTER FOR ADVANCED REPRODUCTIVE SERVICES AT THE UNIVERSITY OF CONNECTICUT HEALTH CENTER,FARMINGTON,CONNECTICUT,2011.0,74.0,2.0,46.8,36.35,31.6,21.684615384615384,1172.0,16.12627986348123,CENTER FOR ADVANCED REPRODUCTIVE SERVICES FARMINGTON
1414,"GREENWICH FERTILITY AND IVF CENTER, PC",GREENWICH,CONNECTICUT,2011.0,35.0,3.0,49.55,31.45,48.333333333333336,54.75,193.0,10.880829015544041,"GREENWICH FERTILITY AND IVF CENTER, PC GREENWICH"
1415,YALE FERTILITY CENTER,NEW HAVEN,CONNECTICUT,2011.0,74.0,5.0,36.2,27.25,7.5,15.15,524.0,6.106870229007634,YALE FERTILITY CENTER NEW HAVEN
1416,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT,NORWALK,CONNECTICUT,2011.0,67.0,6.0,51.15,39.0,32.099999999999994,24.366666666666667,776.0,18.04123711340206,REPRODUCTIVE MEDICINE ASSOCIATES OF CONNECTICUT NORWALK
1417,NEW ENGLAND FERTILITY INSTITUTE,STAMFORD,CONNECTICUT,2011.0,78.0,5.0,29.95,18.055555555555557,10.975,2.9411764705882355,305.0,23.60655737704918,NEW ENGLAND FERTILITY INSTITUTE STAMFORD
1420,PARK AVENUE FERTILITY AND REPRODUCTIVE MEDICINE,TRUMBULL,CONNECTICUT,2011.0,86.0,2.0,48.4,23.05,10.7,,154.0,7.792207792207792,PARK AVENUE FERTILITY AND REPRODUCTIVE MEDICINE TRUMBULL
1421,"DELAWARE INSTITUTE FOR REPRODUCTIVE MEDICINE, PA",NEWARK,DELAWARE,2011.0,83.0,6.0,30.45,23.56666666666667,,0.0,208.0,21.153846153846153,"DELAWARE INSTITUTE FOR REPRODUCTIVE MEDICINE, PA NEWARK"
1422,REPRODUCTIVE ASSOCIATES OF DELAWARE,NEWARK,DELAWARE,2011.0,81.0,4.0,36.2,26.95,25.35,8.333333333333334,416.0,43.99038461538461,REPRODUCTIVE ASSOCIATES OF DELAWARE NEWARK
1423,"THE A.R.T. INSTITUTE OF WASHINGTON, INC.",WASHINGTON,DISTRICT OF COLUMBIA,2011.0,77.0,1.0,44.900000000000006,12.65,30.85,7.4,435.0,7.816091954022989,"THE A.R.T. INSTITUTE OF WASHINGTON, INC. BETHESDA"
1424,COLUMBIA FERTILITY ASSOCIATES,WASHINGTON,DISTRICT OF COLUMBIA,2011.0,66.0,4.0,34.900000000000006,24.35,15.923529411764706,12.92142857142857,753.0,11.819389110225764,COLUMBIA FERTILITY ASSOCIATES WASHINGTON
1425,THE GEORGE WASHINGTON UNIVERSITY MEDICAL FACULTY ASSOCIATES,WASHINGTON,DISTRICT OF COLUMBIA,2011.0,86.0,12.0,13.5,15.882352941176471,12.542307692307691,28.55,423.0,14.184397163120567,GEORGE WASHINGTON UNIVERSITY MEDICAL FACULTY ASSOCIATES WASHINGTON
1437,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE,JACKSONVILLE,FLORIDA,2011.0,79.0,1.0,31.25,25.45,21.5,10.323886639676115,742.0,32.075471698113205,FLORIDA INSTITUTE FOR REPRODUCTIVE MEDICINE JACKSONVILLE
